Date,Time,Ch1:Deg F
09/07/2018,09:46:49,70.160
09/07/2018,09:46:59,70.078
09/07/2018,09:47:09,70.160
09/07/2018,09:47:19,70.283
09/07/2018,09:47:29,70.446
09/07/2018,09:47:39,70.405
09/07/2018,09:47:49,70.405
09/07/2018,09:47:59,70.242
09/07/2018,09:48:09,70.446
09/07/2018,09:48:19,70.405
09/07/2018,09:48:29,70.364
09/07/2018,09:48:39,70.364
09/07/2018,09:48:49,70.364
09/07/2018,09:48:59,70.242
09/07/2018,09:49:09,70.364
09/07/2018,09:49:19,70.242
09/07/2018,09:49:29,70.242
09/07/2018,09:49:39,70.242
09/07/2018,09:49:49,70.283
09/07/2018,09:49:59,70.405
09/07/2018,09:50:09,70.283
09/07/2018,09:50:19,70.364
09/07/2018,09:50:29,70.405
09/07/2018,09:50:39,70.364
09/07/2018,09:50:49,70.201
09/07/2018,09:50:59,70.160
09/07/2018,09:51:09,70.160
09/07/2018,09:51:19,70.037
09/07/2018,09:51:29,69.831
09/07/2018,09:51:39,69.790
09/07/2018,09:51:49,69.672
09/07/2018,09:51:59,69.711
09/07/2018,09:52:09,69.711
09/07/2018,09:52:19,69.552
09/07/2018,09:52:29,69.513
09/07/2018,09:52:39,69.592
09/07/2018,09:52:49,69.632
09/07/2018,09:52:59,69.632
09/07/2018,09:53:09,69.790
09/07/2018,09:53:19,69.632
09/07/2018,09:53:29,69.632
09/07/2018,09:53:39,69.592
09/07/2018,09:53:49,69.552
09/07/2018,09:53:59,69.513
09/07/2018,09:54:09,69.273
09/07/2018,09:54:19,69.193
09/07/2018,09:54:29,69.353
09/07/2018,09:54:39,69.313
09/07/2018,09:54:49,69.152
09/07/2018,09:54:59,69.193
09/07/2018,09:55:09,69.032
09/07/2018,09:55:19,68.951
09/07/2018,09:55:29,69.072
09/07/2018,09:55:39,69.072
09/07/2018,09:55:49,69.072
09/07/2018,09:55:59,69.112
09/07/2018,09:56:09,69.072
09/07/2018,09:56:19,69.233
09/07/2018,09:56:29,69.273
09/07/2018,09:56:39,69.193
09/07/2018,09:56:49,69.112
09/07/2018,09:56:59,69.313
09/07/2018,09:57:09,69.152
09/07/2018,09:57:19,69.353
09/07/2018,09:57:29,69.632
09/07/2018,09:57:39,69.513
09/07/2018,09:57:49,69.233
09/07/2018,09:57:59,69.273
09/07/2018,09:58:09,69.313
09/07/2018,09:58:19,69.193
09/07/2018,09:58:29,69.193
09/07/2018,09:58:39,69.072
09/07/2018,09:58:49,69.032
09/07/2018,09:58:59,69.072
09/07/2018,09:59:09,69.072
09/07/2018,09:59:19,68.991
09/07/2018,09:59:29,68.991
09/07/2018,09:59:39,68.870
09/07/2018,09:59:49,68.910
09/07/2018,09:59:59,69.032
09/07/2018,10:00:09,69.072
09/07/2018,10:00:19,69.032
09/07/2018,10:00:29,69.032
09/07/2018,10:00:39,69.072
09/07/2018,10:00:49,68.991
09/07/2018,10:00:59,69.072
09/07/2018,10:01:09,69.072
09/07/2018,10:01:19,69.072
09/07/2018,10:01:29,69.233
09/07/2018,10:01:39,69.233
09/07/2018,10:01:49,69.393
09/07/2018,10:01:59,69.513
09/07/2018,10:02:09,69.632
09/07/2018,10:02:19,69.672
09/07/2018,10:02:29,69.790
09/07/2018,10:02:39,69.872
09/07/2018,10:02:49,69.955
09/07/2018,10:02:59,69.872
09/07/2018,10:03:09,69.872
09/07/2018,10:03:19,69.955
09/07/2018,10:03:29,70.078
09/07/2018,10:03:39,70.201
09/07/2018,10:03:49,70.364
09/07/2018,10:03:59,70.324
09/07/2018,10:04:09,70.486
09/07/2018,10:04:19,70.486
09/07/2018,10:04:29,70.608
09/07/2018,10:04:39,70.648
09/07/2018,10:04:49,70.689
09/07/2018,10:04:59,70.648
09/07/2018,10:05:09,70.689
09/07/2018,10:05:19,70.689
09/07/2018,10:05:29,70.769
09/07/2018,10:05:39,70.810
09/07/2018,10:05:49,70.850
09/07/2018,10:05:59,70.970
09/07/2018,10:06:09,71.010
09/07/2018,10:06:19,71.050
09/07/2018,10:06:29,71.130
09/07/2018,10:06:39,71.250
09/07/2018,10:06:49,71.290
09/07/2018,10:06:59,71.210
09/07/2018,10:07:09,71.250
09/07/2018,10:07:19,71.329
09/07/2018,10:07:29,71.290
09/07/2018,10:07:39,71.329
09/07/2018,10:07:49,71.448
09/07/2018,10:07:59,71.448
09/07/2018,10:08:09,71.448
09/07/2018,10:08:19,71.409
09/07/2018,10:08:29,71.607
09/07/2018,10:08:39,71.567
09/07/2018,10:08:49,71.607
09/07/2018,10:08:59,71.527
09/07/2018,10:09:09,71.527
09/07/2018,10:09:19,71.607
09/07/2018,10:09:29,71.607
09/07/2018,10:09:39,71.648
09/07/2018,10:09:49,71.648
09/07/2018,10:09:59,71.772
09/07/2018,10:10:09,71.730
09/07/2018,10:10:19,71.813
09/07/2018,10:10:29,71.772
09/07/2018,10:10:39,71.813
09/07/2018,10:10:49,71.854
09/07/2018,10:10:59,71.813
09/07/2018,10:11:09,71.813
09/07/2018,10:11:19,71.936
09/07/2018,10:11:29,71.895
09/07/2018,10:11:39,71.936
09/07/2018,10:11:49,71.977
09/07/2018,10:11:59,71.936
09/07/2018,10:12:09,71.977
09/07/2018,10:12:19,71.977
09/07/2018,10:12:29,72.018
09/07/2018,10:12:39,72.099
09/07/2018,10:12:49,72.140
09/07/2018,10:12:59,72.099
09/07/2018,10:13:09,72.140
09/07/2018,10:13:19,72.140
09/07/2018,10:13:29,72.221
09/07/2018,10:13:39,72.221
09/07/2018,10:13:49,72.221
09/07/2018,10:13:59,72.221
09/07/2018,10:14:09,72.343
09/07/2018,10:14:19,72.303
09/07/2018,10:14:29,72.424
09/07/2018,10:14:39,72.424
09/07/2018,10:14:49,72.424
09/07/2018,10:14:59,72.505
09/07/2018,10:15:09,72.465
09/07/2018,10:15:19,72.546
09/07/2018,10:15:29,72.465
09/07/2018,10:15:39,72.505
09/07/2018,10:15:49,72.546
09/07/2018,10:15:59,72.546
09/07/2018,10:16:09,72.546
09/07/2018,10:16:19,72.626
09/07/2018,10:16:29,72.626
09/07/2018,10:16:39,72.626
09/07/2018,10:16:49,72.626
09/07/2018,10:16:59,72.626
09/07/2018,10:17:09,72.707
09/07/2018,10:17:19,72.707
09/07/2018,10:17:29,72.707
09/07/2018,10:17:39,72.747
09/07/2018,10:17:49,72.747
09/07/2018,10:17:59,72.707
09/07/2018,10:18:09,72.747
09/07/2018,10:18:19,72.747
09/07/2018,10:18:29,72.787
09/07/2018,10:18:39,72.787
09/07/2018,10:18:49,72.827
09/07/2018,10:18:59,72.747
09/07/2018,10:19:09,72.867
09/07/2018,10:19:19,72.867
09/07/2018,10:19:29,72.867
09/07/2018,10:19:39,72.867
09/07/2018,10:19:49,72.867
09/07/2018,10:19:59,72.907
09/07/2018,10:20:09,72.987
09/07/2018,10:20:19,72.867
09/07/2018,10:20:29,72.947
09/07/2018,10:20:39,72.947
09/07/2018,10:20:49,72.987
09/07/2018,10:20:59,72.947
09/07/2018,10:21:09,72.907
09/07/2018,10:21:19,72.987
09/07/2018,10:21:29,73.027
09/07/2018,10:21:39,72.987
09/07/2018,10:21:49,72.987
09/07/2018,10:21:59,72.947
09/07/2018,10:22:09,72.987
09/07/2018,10:22:19,72.947
09/07/2018,10:22:29,72.987
09/07/2018,10:22:39,72.987
09/07/2018,10:22:49,73.027
09/07/2018,10:22:59,73.066
09/07/2018,10:23:09,72.987
09/07/2018,10:23:19,72.987
09/07/2018,10:23:29,72.987
09/07/2018,10:23:39,73.066
09/07/2018,10:23:49,72.987
09/07/2018,10:23:59,73.027
09/07/2018,10:24:09,73.027
09/07/2018,10:24:19,73.106
09/07/2018,10:24:29,72.987
09/07/2018,10:24:39,73.066
09/07/2018,10:24:49,73.066
09/07/2018,10:24:59,73.066
09/07/2018,10:25:09,73.106
09/07/2018,10:25:19,73.106
09/07/2018,10:25:29,73.066
09/07/2018,10:25:39,73.146
09/07/2018,10:25:49,73.106
09/07/2018,10:25:59,73.106
09/07/2018,10:26:09,73.066
09/07/2018,10:26:19,73.106
09/07/2018,10:26:29,73.106
09/07/2018,10:26:39,73.106
09/07/2018,10:26:49,73.146
09/07/2018,10:26:59,73.146
09/07/2018,10:27:09,73.106
09/07/2018,10:27:19,73.146
09/07/2018,10:27:29,73.106
09/07/2018,10:27:39,73.186
09/07/2018,10:27:49,73.106
09/07/2018,10:27:59,73.146
09/07/2018,10:28:09,73.066
09/07/2018,10:28:19,73.186
09/07/2018,10:28:29,73.146
09/07/2018,10:28:39,73.186
09/07/2018,10:28:49,73.225
09/07/2018,10:28:59,73.146
09/07/2018,10:29:09,73.186
09/07/2018,10:29:19,73.146
09/07/2018,10:29:29,73.186
09/07/2018,10:29:39,73.186
09/07/2018,10:29:49,73.225
09/07/2018,10:29:59,73.186
09/07/2018,10:30:09,73.225
09/07/2018,10:30:19,73.225
09/07/2018,10:30:29,73.186
09/07/2018,10:30:39,73.225
09/07/2018,10:30:49,73.146
09/07/2018,10:30:59,73.186
09/07/2018,10:31:09,73.225
09/07/2018,10:31:19,73.225
09/07/2018,10:31:29,73.265
09/07/2018,10:31:39,73.304
09/07/2018,10:31:49,73.225
09/07/2018,10:31:59,73.304
09/07/2018,10:32:09,73.265
09/07/2018,10:32:19,73.265
09/07/2018,10:32:29,73.265
09/07/2018,10:32:39,73.344
09/07/2018,10:32:49,73.265
09/07/2018,10:32:59,73.265
09/07/2018,10:33:09,73.265
09/07/2018,10:33:19,73.265
09/07/2018,10:33:29,73.265
09/07/2018,10:33:39,73.265
09/07/2018,10:33:49,73.265
09/07/2018,10:33:59,73.265
09/07/2018,10:34:09,73.265
09/07/2018,10:34:19,73.265
09/07/2018,10:34:29,73.265
09/07/2018,10:34:39,73.344
09/07/2018,10:34:49,73.265
09/07/2018,10:34:59,73.265
09/07/2018,10:35:09,73.265
09/07/2018,10:35:19,73.225
09/07/2018,10:35:29,73.265
09/07/2018,10:35:39,73.265
09/07/2018,10:35:49,73.265
09/07/2018,10:35:59,73.344
09/07/2018,10:36:09,73.304
09/07/2018,10:36:19,73.424
09/07/2018,10:36:29,73.383
09/07/2018,10:36:39,73.383
09/07/2018,10:36:49,73.344
09/07/2018,10:36:59,73.383
09/07/2018,10:37:09,73.383
09/07/2018,10:37:19,73.424
09/07/2018,10:37:29,73.304
09/07/2018,10:37:39,73.383
09/07/2018,10:37:49,73.383
09/07/2018,10:37:59,73.383
09/07/2018,10:38:09,73.383
09/07/2018,10:38:19,73.383
09/07/2018,10:38:29,73.383
09/07/2018,10:38:39,73.383
09/07/2018,10:38:49,73.383
09/07/2018,10:38:59,73.424
09/07/2018,10:39:09,73.424
09/07/2018,10:39:19,73.424
09/07/2018,10:39:29,73.424
09/07/2018,10:39:39,73.383
09/07/2018,10:39:49,73.424
09/07/2018,10:39:59,73.424
09/07/2018,10:40:09,73.424
09/07/2018,10:40:19,73.465
09/07/2018,10:40:29,73.507
09/07/2018,10:40:39,73.465
09/07/2018,10:40:49,73.465
09/07/2018,10:40:59,73.507
09/07/2018,10:41:09,73.507
09/07/2018,10:41:19,73.507
09/07/2018,10:41:29,73.465
09/07/2018,10:41:39,73.465
09/07/2018,10:41:49,73.507
09/07/2018,10:41:59,73.548
09/07/2018,10:42:09,73.589
09/07/2018,10:42:19,73.548
09/07/2018,10:42:29,73.507
09/07/2018,10:42:39,73.548
09/07/2018,10:42:49,73.507
09/07/2018,10:42:59,73.548
09/07/2018,10:43:09,73.548
09/07/2018,10:43:19,73.589
09/07/2018,10:43:29,73.589
09/07/2018,10:43:39,73.548
09/07/2018,10:43:49,73.589
09/07/2018,10:43:59,73.589
09/07/2018,10:44:09,73.589
09/07/2018,10:44:19,73.589
09/07/2018,10:44:29,73.589
09/07/2018,10:44:39,73.589
09/07/2018,10:44:49,73.589
09/07/2018,10:44:59,73.507
09/07/2018,10:45:09,73.589
09/07/2018,10:45:19,73.589
09/07/2018,10:45:29,73.548
09/07/2018,10:45:39,73.589
09/07/2018,10:45:49,73.589
09/07/2018,10:45:59,73.589
09/07/2018,10:46:09,73.672
09/07/2018,10:46:19,73.631
09/07/2018,10:46:29,73.672
09/07/2018,10:46:39,73.589
09/07/2018,10:46:49,73.589
09/07/2018,10:46:59,73.589
09/07/2018,10:47:09,73.672
09/07/2018,10:47:19,73.548
09/07/2018,10:47:29,73.548
09/07/2018,10:47:39,73.589
09/07/2018,10:47:49,73.589
09/07/2018,10:47:59,73.589
09/07/2018,10:48:09,73.589
09/07/2018,10:48:19,73.548
09/07/2018,10:48:29,73.631
09/07/2018,10:48:39,73.631
09/07/2018,10:48:49,73.631
09/07/2018,10:48:59,73.631
09/07/2018,10:49:09,73.589
09/07/2018,10:49:19,73.672
09/07/2018,10:49:29,73.672
09/07/2018,10:49:39,73.589
09/07/2018,10:49:49,73.672
09/07/2018,10:49:59,73.672
09/07/2018,10:50:09,73.672
09/07/2018,10:50:19,73.713
09/07/2018,10:50:29,73.754
09/07/2018,10:50:39,73.589
09/07/2018,10:50:49,73.589
09/07/2018,10:50:59,73.589
09/07/2018,10:51:09,73.672
09/07/2018,10:51:19,73.631
09/07/2018,10:51:29,73.631
09/07/2018,10:51:39,73.589
09/07/2018,10:51:49,73.672
09/07/2018,10:51:59,73.631
09/07/2018,10:52:09,73.631
09/07/2018,10:52:19,73.672
09/07/2018,10:52:29,73.589
09/07/2018,10:52:39,73.631
09/07/2018,10:52:49,73.631
09/07/2018,10:52:59,73.589
09/07/2018,10:53:09,73.672
09/07/2018,10:53:19,73.631
09/07/2018,10:53:29,73.631
09/07/2018,10:53:39,73.672
09/07/2018,10:53:49,73.672
09/07/2018,10:53:59,73.589
09/07/2018,10:54:09,73.713
09/07/2018,10:54:19,73.672
09/07/2018,10:54:29,73.631
09/07/2018,10:54:39,73.672
09/07/2018,10:54:49,73.631
09/07/2018,10:54:59,73.631
09/07/2018,10:55:09,73.672
09/07/2018,10:55:19,73.713
09/07/2018,10:55:29,73.631
09/07/2018,10:55:39,73.672
09/07/2018,10:55:49,73.672
09/07/2018,10:55:59,73.672
09/07/2018,10:56:09,73.672
09/07/2018,10:56:19,73.713
09/07/2018,10:56:29,73.672
09/07/2018,10:56:39,73.713
09/07/2018,10:56:49,73.713
09/07/2018,10:56:59,73.754
09/07/2018,10:57:09,73.672
09/07/2018,10:57:19,73.713
09/07/2018,10:57:29,73.754
09/07/2018,10:57:39,73.672
09/07/2018,10:57:49,73.713
09/07/2018,10:57:59,73.631
09/07/2018,10:58:09,73.713
09/07/2018,10:58:19,73.713
09/07/2018,10:58:29,73.713
09/07/2018,10:58:39,73.754
09/07/2018,10:58:49,73.713
09/07/2018,10:58:59,73.713
09/07/2018,10:59:09,73.754
09/07/2018,10:59:19,73.713
09/07/2018,10:59:29,73.713
09/07/2018,10:59:39,73.754
09/07/2018,10:59:49,73.754
09/07/2018,10:59:59,73.754
09/07/2018,11:00:09,73.713
09/07/2018,11:00:19,73.754
09/07/2018,11:00:29,73.754
09/07/2018,11:00:39,73.713
09/07/2018,11:00:49,73.754
09/07/2018,11:00:59,73.754
09/07/2018,11:01:09,73.754
09/07/2018,11:01:19,73.754
09/07/2018,11:01:29,73.713
09/07/2018,11:01:39,73.713
09/07/2018,11:01:49,73.754
09/07/2018,11:01:59,73.754
09/07/2018,11:02:09,73.754
09/07/2018,11:02:19,73.754
09/07/2018,11:02:29,73.795
09/07/2018,11:02:39,73.836
09/07/2018,11:02:49,73.877
09/07/2018,11:02:59,73.795
09/07/2018,11:03:09,73.836
09/07/2018,11:03:19,73.918
09/07/2018,11:03:29,73.918
09/07/2018,11:03:39,73.918
09/07/2018,11:03:49,73.959
09/07/2018,11:03:59,73.918
09/07/2018,11:04:09,73.959
09/07/2018,11:04:19,73.918
09/07/2018,11:04:29,73.877
09/07/2018,11:04:39,73.877
09/07/2018,11:04:49,73.836
09/07/2018,11:04:59,73.836
09/07/2018,11:05:09,73.836
09/07/2018,11:05:19,73.836
09/07/2018,11:05:29,73.918
09/07/2018,11:05:39,73.877
09/07/2018,11:05:49,73.918
09/07/2018,11:05:59,73.877
09/07/2018,11:06:09,73.836
09/07/2018,11:06:19,73.836
09/07/2018,11:06:29,73.877
09/07/2018,11:06:39,73.836
09/07/2018,11:06:49,73.918
09/07/2018,11:06:59,73.877
09/07/2018,11:07:09,73.918
09/07/2018,11:07:19,73.918
09/07/2018,11:07:29,73.877
09/07/2018,11:07:39,73.918
09/07/2018,11:07:49,73.877
09/07/2018,11:07:59,73.877
09/07/2018,11:08:09,73.918
09/07/2018,11:08:19,73.918
09/07/2018,11:08:29,74.081
09/07/2018,11:08:39,74.041
09/07/2018,11:08:49,74.000
09/07/2018,11:08:59,74.000
09/07/2018,11:09:09,74.081
09/07/2018,11:09:19,73.918
09/07/2018,11:09:29,74.000
09/07/2018,11:09:39,73.918
09/07/2018,11:09:49,74.000
09/07/2018,11:09:59,74.041
09/07/2018,11:10:09,74.041
09/07/2018,11:10:19,74.000
09/07/2018,11:10:29,74.000
09/07/2018,11:10:39,74.041
09/07/2018,11:10:49,74.000
09/07/2018,11:10:59,74.000
09/07/2018,11:11:09,74.000
09/07/2018,11:11:19,74.000
09/07/2018,11:11:29,73.959
09/07/2018,11:11:39,74.041
09/07/2018,11:11:49,74.041
09/07/2018,11:11:59,74.000
09/07/2018,11:12:09,74.000
09/07/2018,11:12:19,73.918
09/07/2018,11:12:29,73.918
09/07/2018,11:12:39,73.959
09/07/2018,11:12:49,74.000
09/07/2018,11:12:59,74.000
09/07/2018,11:13:09,73.918
09/07/2018,11:13:19,73.959
09/07/2018,11:13:29,73.959
09/07/2018,11:13:39,73.918
09/07/2018,11:13:49,74.000
09/07/2018,11:13:59,73.959
09/07/2018,11:14:09,73.918
09/07/2018,11:14:19,73.918
09/07/2018,11:14:29,73.918
09/07/2018,11:14:39,73.918
09/07/2018,11:14:49,73.918
09/07/2018,11:14:59,73.918
09/07/2018,11:15:09,73.918
09/07/2018,11:15:19,73.918
09/07/2018,11:15:29,73.918
09/07/2018,11:15:39,73.959
09/07/2018,11:15:49,73.959
09/07/2018,11:15:59,73.959
09/07/2018,11:16:09,73.959
09/07/2018,11:16:19,73.959
09/07/2018,11:16:29,74.000
09/07/2018,11:16:39,73.918
09/07/2018,11:16:49,73.918
09/07/2018,11:16:59,73.918
09/07/2018,11:17:09,73.918
09/07/2018,11:17:19,73.918
09/07/2018,11:17:29,73.918
09/07/2018,11:17:39,73.918
09/07/2018,11:17:49,74.000
09/07/2018,11:17:59,74.041
09/07/2018,11:18:09,73.918
09/07/2018,11:18:19,73.918
09/07/2018,11:18:29,73.918
09/07/2018,11:18:39,73.918
09/07/2018,11:18:49,73.877
09/07/2018,11:18:59,73.918
09/07/2018,11:19:09,73.918
09/07/2018,11:19:19,73.918
09/07/2018,11:19:29,73.918
09/07/2018,11:19:39,73.959
09/07/2018,11:19:49,73.918
09/07/2018,11:19:59,74.041
09/07/2018,11:20:09,73.918
09/07/2018,11:20:19,73.959
09/07/2018,11:20:29,73.918
09/07/2018,11:20:39,73.918
09/07/2018,11:20:49,73.959
09/07/2018,11:20:59,73.959
09/07/2018,11:21:09,73.959
09/07/2018,11:21:19,74.000
09/07/2018,11:21:29,74.000
09/07/2018,11:21:39,74.041
09/07/2018,11:21:49,73.918
09/07/2018,11:21:59,74.000
09/07/2018,11:22:09,74.000
09/07/2018,11:22:19,74.041
09/07/2018,11:22:29,74.000
09/07/2018,11:22:39,74.041
09/07/2018,11:22:49,74.041
09/07/2018,11:22:59,74.000
09/07/2018,11:23:09,74.000
09/07/2018,11:23:19,74.041
09/07/2018,11:23:29,74.041
09/07/2018,11:23:39,74.041
09/07/2018,11:23:49,74.000
09/07/2018,11:23:59,74.041
09/07/2018,11:24:09,74.041
09/07/2018,11:24:19,74.041
09/07/2018,11:24:29,74.041
09/07/2018,11:24:39,74.041
09/07/2018,11:24:49,74.041
09/07/2018,11:24:59,74.081
09/07/2018,11:25:09,74.000
09/07/2018,11:25:19,74.041
09/07/2018,11:25:29,74.041
09/07/2018,11:25:39,74.081
09/07/2018,11:25:49,74.081
